Date Range:,8/18/2017 00:00:00 - 10/16/2017 23:59:59

Date,Time,BV104:AIR VOLUME,BIE03P,BIE01:FREQ OUTPUT,BV104:CLG FLOW MIN,BVB17:AIR VOLUME,BIE21P,BH111A:EXH FLOW,BIOAT27,BI1RRT,BVB39:CTL STPT,BIE03C,BI2SAT,BVB02B:CLG FLOW MAX,BV104:CLG FLOW MAX,BIE20C,BV204:CTL FLOW MIN,BI2CCT,BI1CFM,BI3RRT,BIE25P,BIE03:FREQ OUTPUT,BI.LAB.HW.TEMP,BVB02B:CLG FLOW MIN,BI3DSC,BIE19C,BI1VFD:FREQ OUTPUT,BI2HT1,BIE01P,BI3SAC,BI1CCT,BV204:CTL FLOW MAX,BI3SAT,BVB02B:CTL TEMP,BV204:AIR VOLUME,BIE20P,BI2RRT,BI1HRT,BI2HT2,BV204:CLG FLOW MAX,BV108A:CLG FLOW MIN,BV108A:CLG FLOW MAX,BVB39:CTL TEMP,BI2CFM,BI2DSP,BIE01C,BIA2VFD:FREQ OUTPUT,BI1DSP,BI2HRT,BIHRRT,BIE23P,BV108A:CTL TEMP,BIE20:FREQ OUTPUT,BH111A:FLOW HI STPT,BI1RRC,BV104:CTL FLOW MIN,BI2RRC,BV108A:AIR VOLUME,BH111A:FLOW LO STPT,BI3HT2,BI2HRC,BI3RRC,BH111A:FLOW STPT,BI3HT1,BI1SAT,BVB39:AIR VOLUME,BIHRST,BI1DSC,BIE21C,BVB02B:CTL STPT,BI1HMC,BV104:CTL TEMP,BV108A:CTL STPT,BV104:CTL STPT,BV204:CLG FLOW MIN,BI2PHT,BIE19P,BV104:CTL FLOW MAX,BI2SAC,BI3DSP,BI1SAC,BI3HRT,BI2DSC,BV204:CTL STPT,BV204:CTL TEMP,BIE25C,BI1OCC,BIE19:FREQ OUTPUT,BVB17:CTL STPT
10/6/2017,16:30:00,149.26,50.45,8436.41,1.50,1.50,35.00,60.60,ON,32.00,71.04,55.00,55.34,55.4,71.83,70.79,55.08,2200,220,74.00,74.00,512,75.50,268,79.50,75.75,52.97,18163.71,1.50,1.46,55.00,58.19,59.90,58.13,58.62,32.00,70.75,55.00,55.16,44.5,1.21,1586.294067,1727.646973,596.823486,1727.646973,1.20,1.20,62.58,63.23,61.52,32.00,70.17,55.00,55.05,54.3,1.20,1.21,33.6,1.20,1.20,41.0,1.25,1.24,34.6,1.20,1.20,1.20,1.16,2.00,1.59,80,288,88,288,88,74.00,74.00,0,308,0,74.00,69.75,80,288,84,288,84,74.00,71.50
10/6/2017,16:45:00,150.71,49.69,8536.46,1.50,1.51,35.00,60.02,ON,32.00,70.79,55.00,54.51,55.2,71.65,70.53,54.93,2200,220,74.00,73.00,516,75.50,268,79.50,75.75,52.97,18163.71,1.50,1.46,55.00,58.19,59.90,58.13,58.62,32.00,70.75,55.00,55.16,44.5,1.21,1570.588135,1727.646973,596.823486,1727.646973,1.20,1.19,62.33,63.02,61.38,32.00,70.03,55.00,54.55,54.2,1.20,1.20,33.3,1.20,1.24,40.9,1.25,1.29,34.5,1.20,1.23,1.20,1.18,2.00,1.63,96,288,88,288,88,74.00,74.00,0,308,0,74.00,69.75,88,288,84,288,84,74.00,71.25
10/6/2017,17:00:00,148.65,50.34,8486.59,1.50,1.51,35.00,59.95,ON,32.00,70.53,55.00,55.16,55.1,71.43,70.28,54.75,2200,220,74.00,73.25,508,75.50,268,79.50,75.75,53.00,17765.84,1.50,1.53,55.00,57.97,59.65,57.66,58.40,32.00,70.32,55.00,55.16,44.4,1.18,1601.999878,1727.646973,596.823486,1727.646973,1.20,1.19,62.22,62.84,61.20,32.00,69.81,55.00,55.23,54.2,1.20,1.20,33.1,1.20,1.19,40.8,1.25,1.24,34.5,1.20,1.20,1.20,1.25,2.00,1.61,84,288,88,288,88,74.00,74.00,0,308,0,74.00,69.75,88,288,84,288,84,74.00,71.25
10/6/2017,17:15:00,150.30,50.16,8262.99,1.50,1.50,35.00,60.06,ON,32.00,70.25,55.00,54.87,53.5,71.11,70.03,54.90,2200,220,74.00,73.25,516,75.50,264,79.50,75.75,53.00,17765.84,1.50,1.53,55.00,57.97,59.65,57.66,58.40,32.00,70.32,55.00,55.16,44.4,1.18,1617.705811,1727.646973,596.823486,1727.646973,1.20,1.19,62.72,63.41,61.74,32.00,69.56,55.00,54.84,51.4,1.20,1.21,33.1,1.20,1.21,40.7,1.25,1.26,32.8,1.20,1.21,1.20,1.17,2.00,1.53,40,288,88,288,0,80.00,74.00,0,308,0,78.00,69.75,0,288,84,288,0,80.00,71.50
10/6/2017,17:30:00,150.40,50.54,8201.28,1.50,1.50,35.00,60.31,ON,32.00,70.17,55.00,55.27,53.9,71.00,69.92,54.93,2200,220,74.00,73.25,512,75.50,268,79.50,75.75,52.93,16578.22,1.50,1.53,55.00,58.26,60.34,58.24,58.58,32.00,69.89,55.00,55.16,43.1,1.22,1601.999878,1727.646973,596.823486,1727.646973,1.20,1.20,62.94,63.56,61.84,32.00,69.45,55.00,55.05,51.3,1.20,1.20,33.3,1.20,1.20,40.5,1.25,1.25,32.8,1.20,1.18,1.20,1.20,2.00,1.50,24,288,88,288,0,80.00,74.00,0,308,0,78.00,69.75,0,288,84,288,0,80.00,71.50
10/6/2017,17:45:00,149.19,50.28,8379.60,1.50,1.50,35.00,60.49,ON,32.00,70.14,55.00,55.02,53.7,70.97,69.89,54.90,2200,220,74.00,73.25,516,75.50,268,79.50,75.75,52.93,16578.22,1.50,1.53,55.00,58.26,60.34,58.24,58.58,32.00,69.89,55.00,55.16,43.1,1.22,1586.294067,1727.646973,596.823486,1727.646973,1.20,1.20,62.79,63.45,61.74,32.00,69.38,55.00,54.95,51.3,1.20,1.21,33.3,1.20,1.19,40.5,1.25,1.27,32.8,1.20,1.23,1.20,1.22,2.00,1.51,36,288,88,288,0,80.00,74.00,0,308,0,78.00,69.75,0,288,84,288,0,80.00,71.50
10/6/2017,18:00:00,151.26,50.37,8412.11,1.50,1.50,35.00,60.71,ON,32.00,70.14,55.00,55.05,53.9,70.86,69.89,55.04,2200,220,74.00,73.25,512,75.50,264,79.50,75.75,52.89,16305.80,1.50,1.50,55.00,58.51,60.30,58.16,58.69,32.00,69.85,55.00,54.91,42.9,1.22,1601.999878,1727.646973,596.823486,1727.646973,1.20,1.23,63.26,63.92,62.17,32.00,69.38,55.00,54.84,51.3,1.20,1.21,33.4,1.20,1.20,40.5,1.25,1.25,32.8,1.20,1.23,1.20,1.24,2.00,1.56,24,288,88,288,0,80.00,74.00,0,308,0,78.00,69.75,0,288,84,288,0,80.00,71.50
10/6/2017,18:15:00,149.61,50.21,8269.41,1.50,1.51,35.00,60.31,ON,32.00,69.89,55.00,54.91,53.9,70.68,69.67,54.95,2200,220,74.00,73.00,508,75.50,268,79.50,75.75,52.89,16305.80,1.50,1.50,55.00,58.51,60.30,58.16,58.69,32.00,69.85,55.00,54.91,42.9,1.22,1617.705811,1727.646973,596.823486,1727.646973,1.20,1.23,63.33,64.02,62.31,32.00,69.27,55.00,55.23,51.3,1.20,1.19,33.3,1.20,1.23,40.5,1.25,1.27,32.8,1.20,1.21,1.20,1.23,2.00,1.55,32,288,88,288,0,80.00,74.00,0,308,0,78.00,69.75,0,288,84,288,0,80.00,71.50
10/6/2017,18:30:00,149.10,50.32,8337.88,1.50,1.50,35.00,60.24,ON,32.00,69.81,55.00,55.09,53.9,70.57,69.56,54.88,2200,220,74.00,73.25,516,75.50,268,79.50,75.75,53.15,16387.42,1.50,1.50,55.00,58.44,60.41,58.02,58.73,32.00,69.56,55.00,55.09,42.8,1.21,1554.882324,1727.646973,596.823486,1727.646973,1.20,1.20,63.30,63.99,62.24,32.00,69.13,55.00,54.66,51.3,1.20,1.20,33.4,1.20,1.19,40.6,1.25,1.23,32.9,1.20,1.20,1.20,1.18,2.00,1.51,32,288,88,288,0,80.00,74.00,0,308,0,78.00,69.75,0,288,84,288,0,80.00,71.50
10/6/2017,18:45:00,150.93,50.38,8370.55,1.50,1.50,35.00,60.20,ON,32.00,69.78,55.00,55.09,53.9,70.53,69.56,54.84,2200,220,74.00,73.00,516,75.50,268,79.50,75.75,53.15,16387.42,1.50,1.50,55.00,58.44,60.41,58.02,58.73,32.00,69.56,55.00,55.09,42.8,1.21,1554.882324,1727.646973,596.823486,1727.646973,1.20,1.20,63.41,64.06,62.31,32.00,69.13,55.00,55.41,51.3,1.20,1.20,33.3,1.20,1.17,40.6,1.25,1.24,33.3,1.20,1.10,1.20,1.20,2.00,1.48,20,288,88,288,0,80.00,74.00,0,308,0,78.00,69.50,0,288,84,288,0,80.00,71.50
10/6/2017,19:00:00,150.14,50.06,8264.82,1.50,1.50,35.00,60.27,ON,32.00,69.78,55.00,54.84,53.9,70.53,69.53,54.86,2200,220,74.00,73.00,516,75.50,264,79.50,75.75,52.43,16520.63,1.50,1.49,55.00,58.22,60.34,58.13,58.55,32.00,69.56,55.00,54.80,42.8,1.20,1539.176392,1727.646973,596.823486,1727.646973,1.20,1.19,63.37,64.02,62.28,32.00,69.13,55.00,54.69,51.4,1.20,1.19,33.3,1.20,1.21,40.5,1.25,1.27,32.9,1.20,1.23,1.20,1.22,2.00,1.55,32,288,88,288,0,80.00,74.00,0,308,0,78.00,69.50,0,288,84,288,0,80.00,71.50
10/6/2017,19:15:00,149.19,50.05,8208.67,1.50,1.50,35.00,60.24,ON,32.00,69.74,55.00,54.69,53.9,70.53,69.53,54.95,2200,220,74.00,73.00,512,75.50,268,79.50,75.75,52.43,16520.63,1.50,1.49,55.00,58.22,60.34,58.13,58.55,32.00,69.56,55.00,54.80,42.8,1.20,1570.588135,1727.646973,596.823486,1727.646973,1.20,1.18,63.41,64.10,62.35,32.00,69.13,55.00,55.23,51.4,1.20,1.21,33.5,1.20,1.22,40.3,1.25,1.28,32.9,1.20,1.19,1.20,1.19,2.00,1.52,32,288,88,288,0,80.00,74.00,0,308,0,78.00,69.50,0,288,84,288,0,80.00,71.50
10/6/2017,19:30:00,150.41,50.28,8478.54,1.50,1.50,35.00,60.45,ON,32.00,69.74,55.00,55.02,53.9,70.46,69.49,54.86,2200,220,74.00,72.75,516,75.50,268,79.50,75.75,52.71,16235.52,1.50,1.51,55.00,58.44,60.12,58.38,58.76,32.00,69.49,55.00,55.02,42.8,1.20,1601.999878,1727.646973,596.823486,1727.646973,1.20,1.19,63.23,63.99,62.28,32.00,69.06,55.00,54.95,51.4,1.20,1.21,33.3,1.20,1.19,40.2,1.25,1.26,32.9,1.20,1.20,1.20,1.20,2.00,1.53,0,288,88,288,0,80.00,74.00,0,308,0,78.00,69.50,0,288,84,288,0,80.00,71.50
10/6/2017,19:45:00,150.34,50.36,8324.23,1.50,1.50,35.00,60.42,ON,32.00,69.67,55.00,55.13,54.0,70.43,69.38,54.97,2200,220,74.00,73.00,508,75.50,268,79.50,75.75,52.71,16235.52,1.50,1.51,55.00,58.44,60.12,58.38,58.76,32.00,69.49,55.00,55.02,42.8,1.20,1601.999878,1727.646973,596.823486,1727.646973,1.20,1.18,63.23,63.84,62.10,32.00,69.02,55.00,54.87,51.4,1.20,1.18,33.5,1.20,1.19,40.1,1.25,1.25,32.9,1.20,1.22,1.20,1.17,2.00,1.54,0,288,88,288,0,80.00,74.00,0,308,0,78.00,69.50,0,288,84,288,0,80.00,71.50
10/6/2017,20:00:00,149.38,49.83,8272.16,1.50,1.49,35.00,58.58,ON,32.00,70.35,55.00,54.62,53.9,70.43,69.45,54.99,2200,220,74.00,73.00,512,75.50,264,79.50,75.50,53.04,16340.83,1.50,1.50,55.00,56.96,59.04,56.90,57.29,32.00,69.56,55.00,55.05,42.8,1.22,1570.588135,1727.646973,596.823486,1727.646973,1.20,1.21,59.73,61.04,59.90,32.00,69.06,55.00,54.59,51.4,1.20,1.19,33.4,1.20,1.21,40.4,1.25,1.27,32.9,1.20,1.14,1.20,1.24,2.00,1.49,0,288,88,288,0,80.00,74.00,0,308,0,78.00,69.50,0,288,84,288,0,80.00,71.50
10/6/2017,20:15:00,150.05,50.49,8227.13,1.50,1.50,35.00,58.55,ON,32.00,70.14,55.00,55.20,53.9,70.46,69.67,55.06,2200,220,74.00,73.00,512,75.50,264,79.50,75.25,53.04,16340.83,1.50,1.50,55.00,56.96,59.04,56.90,57.29,32.00,69.56,55.00,55.05,42.8,1.22,1617.705811,1727.646973,596.823486,1727.646973,1.20,1.20,58.40,59.13,57.67,32.00,69.92,55.00,55.05,51.6,1.20,1.21,33.6,1.20,1.20,40.5,1.25,1.25,33.0,1.20,1.17,1.20,1.20,2.00,1.51,0,288,88,288,0,80.00,74.00,0,308,0,78.00,69.50,0,288,84,288,0,80.00,71.50
10/6/2017,20:30:00,150.25,50.33,8427.42,1.50,1.51,35.00,59.37,ON,32.00,70.28,55.00,55.05,54.1,70.53,69.78,55.06,2200,220,74.00,73.00,516,75.50,268,79.50,75.00,52.64,16111.78,1.50,1.50,55.00,56.60,58.68,56.33,56.78,32.00,69.78,55.00,54.95,42.8,1.21,1570.588135,1727.646973,596.823486,1727.646973,1.20,1.20,58.40,59.06,57.56,32.00,70.17,55.00,55.23,51.6,1.20,1.21,33.6,1.20,1.20,40.5,1.25,1.24,33.0,1.20,1.23,1.20,1.23,2.00,1.52,0,288,88,288,0,80.00,74.00,0,308,0,78.00,69.50,0,288,84,288,0,80.00,71.50
10/6/2017,20:45:00,149.56,50.38,8317.86,1.50,1.51,35.00,61.46,ON,32.00,70.07,55.00,55.09,54.0,70.71,69.78,54.99,2200,220,74.00,72.75,516,75.50,268,79.50,75.00,52.64,16111.78,1.50,1.50,55.00,56.60,58.68,56.33,56.78,32.00,69.78,55.00,54.95,42.8,1.21,1601.999878,1727.646973,596.823486,1727.646973,1.20,1.19,63.41,63.95,62.02,32.00,69.27,55.00,55.05,51.5,1.20,1.21,33.6,1.20,1.20,40.4,1.25,1.26,33.0,1.20,1.23,1.20,1.20,2.00,1.54,0,288,88,288,0,80.00,74.00,0,308,0,78.00,69.50,0,288,84,288,0,80.00,71.50
10/6/2017,21:00:00,149.38,49.94,8357.86,1.50,1.49,35.00,59.41,ON,32.00,70.57,55.00,54.69,54.0,70.57,69.67,54.99,2200,220,74.00,73.00,516,75.50,268,79.50,75.00,52.57,16276.55,1.50,1.50,55.00,56.96,58.86,57.23,57.36,32.00,69.60,55.00,54.91,42.8,1.19,1617.705811,1727.646973,596.823486,1727.646973,1.20,1.21,59.84,61.07,59.90,32.00,69.24,55.00,54.55,51.5,1.20,1.20,33.6,1.20,1.21,40.4,1.25,1.24,32.9,1.20,1.21,1.20,1.18,2.00,1.52,0,288,88,288,0,80.00,74.00,0,308,0,78.00,69.50,0,288,84,288,0,80.00,71.50
10/6/2017,21:15:00,151.32,50.34,8232.65,1.50,1.50,35.00,59.19,ON,32.00,70.35,55.00,55.05,54.0,70.61,69.89,54.97,2200,220,74.00,73.50,504,75.50,264,79.50,74.75,52.57,16276.55,1.50,1.50,55.00,56.96,58.86,57.23,57.36,32.00,69.60,55.00,54.91,42.8,1.19,1554.882324,1727.646973,596.823486,1727.646973,1.20,1.19,58.44,59.16,57.67,32.00,70.10,55.00,54.98,51.7,1.20,1.21,33.6,1.20,1.19,40.5,1.25,1.24,33.0,1.20,1.21,1.20,1.23,2.00,1.56,0,288,88,288,0,80.00,74.00,0,308,0,78.00,69.25,0,288,84,288,0,80.00,71.50
10/6/2017,21:30:00,149.64,50.35,8316.94,1.50,1.50,35.00,61.21,ON,32.00,69.92,55.00,55.16,54.0,70.57,69.63,54.90,2200,220,74.00,73.25,516,75.50,264,79.50,74.75,52.97,16305.80,1.50,1.49,55.00,58.33,60.34,58.09,58.83,32.00,69.60,55.00,54.98,42.8,1.20,1601.999878,1727.646973,596.823486,1727.646973,1.20,1.19,63.41,63.99,62.20,32.00,69.17,55.00,55.02,51.5,1.20,1.20,33.4,1.20,1.20,40.4,1.25,1.25,32.9,1.20,1.22,1.20,1.22,2.00,1.56,0,288,88,288,0,80.00,74.00,0,308,0,78.00,69.25,0,288,84,288,0,80.00,71.50
10/6/2017,21:45:00,148.86,50.08,8113.92,1.50,1.50,35.00,60.99,ON,32.00,69.78,55.00,54.84,54.0,70.46,69.49,54.95,2200,220,74.00,73.25,512,75.50,268,79.50,74.50,52.97,16305.80,1.50,1.49,55.00,58.33,60.34,58.09,58.83,32.00,69.60,55.00,54.98,42.8,1.20,1586.294067,1727.646973,596.823486,1727.646973,1.20,1.22,63.33,63.99,62.24,32.00,69.06,55.00,54.95,51.5,1.20,1.21,33.4,1.20,1.19,40.4,1.25,1.25,32.9,1.20,1.23,1.20,1.17,2.00,1.51,0,288,88,288,0,80.00,74.00,0,308,0,78.00,69.25,0,288,84,288,0,80.00,71.50
10/6/2017,22:00:00,151.08,49.98,8203.13,1.50,1.49,35.00,59.27,ON,32.00,70.43,55.00,54.73,54.0,70.46,69.49,54.97,2200,220,74.00,72.75,516,75.50,268,79.50,74.50,52.86,16364.14,1.50,1.49,55.00,56.89,59.18,56.98,57.25,32.00,69.49,55.00,54.91,42.8,1.19,1570.588135,1727.646973,596.823486,1727.646973,1.20,1.20,59.81,61.11,59.90,32.00,69.13,55.00,55.13,51.5,1.20,1.20,33.6,1.20,1.20,40.5,1.25,1.24,32.9,1.20,1.20,1.20,1.19,2.00,1.53,0,288,88,288,0,80.00,74.00,0,308,0,78.00,69.25,0,288,84,288,0,80.00,71.50
10/6/2017,22:15:00,149.96,50.64,8161.44,1.50,1.50,35.00,61.25,ON,32.00,69.89,55.00,55.34,54.0,70.53,69.60,54.99,2200,220,74.00,73.00,512,75.50,268,79.50,74.50,52.86,16364.14,1.50,1.49,55.00,56.89,59.18,56.98,57.25,32.00,69.49,55.00,54.91,42.8,1.19,1601.999878,1727.646973,596.823486,1727.646973,1.20,1.18,63.23,63.88,62.06,32.00,69.20,55.00,55.34,51.6,1.20,1.21,33.5,1.20,1.20,40.5,1.25,1.28,32.9,1.20,1.19,1.20,1.26,2.00,1.53,0,288,88,288,0,80.00,74.00,0,308,0,78.00,69.25,0,288,84,288,0,80.00,71.50
10/6/2017,22:30:00,149.08,50.02,8223.44,1.50,1.50,35.00,59.63,ON,32.00,70.39,55.00,54.80,54.0,70.57,69.78,55.04,2200,220,74.00,73.25,512,75.50,268,79.50,74.50,52.97,16340.83,1.50,1.50,55.00,56.53,58.46,56.47,57.11,32.00,69.78,55.00,55.02,42.8,1.19,1617.705811,1727.646973,596.823486,1727.646973,1.20,1.22,58.55,59.20,57.81,32.00,69.96,55.00,54.77,51.6,1.20,1.19,33.5,1.20,1.21,40.5,1.25,1.25,32.9,1.20,1.19,1.20,1.19,2.00,1.51,0,288,88,288,0,80.00,74.00,0,308,0,78.00,69.25,0,288,84,288,0,80.00,71.50
10/6/2017,22:45:00,150.80,50.33,8209.60,1.50,1.51,35.00,59.70,ON,32.00,70.46,55.00,55.02,54.0,70.61,69.89,55.15,2200,220,74.00,73.25,508,75.50,268,79.50,74.50,52.97,16340.83,1.50,1.50,55.00,56.53,58.46,56.47,57.11,32.00,69.78,55.00,55.02,42.8,1.19,1586.294067,1727.646973,596.823486,1727.646973,1.20,1.24,58.51,59.16,57.67,32.00,70.32,55.00,55.16,51.6,1.20,1.20,33.6,1.20,1.19,40.5,1.25,1.28,33.0,1.20,1.22,1.20,1.21,2.00,1.54,0,288,88,288,0,80.00,74.00,0,308,0,78.00,69.25,0,288,84,288,0,80.00,71.50
10/6/2017,23:00:00,150.34,50.39,8225.28,1.50,1.50,35.00,59.73,ON,32.00,70.64,55.00,55.16,54.0,70.64,70.03,55.24,2200,220,74.00,73.50,512,75.50,268,79.50,74.50,52.89,16305.80,1.50,1.51,55.00,56.60,58.75,56.33,56.89,32.00,69.99,55.00,55.13,42.8,1.19,1617.705811,1727.646973,596.823486,1727.646973,1.20,1.20,58.51,59.16,57.67,32.00,70.53,55.00,55.05,51.6,1.20,1.20,33.5,1.20,1.21,40.5,1.25,1.25,33.0,1.20,1.19,1.20,1.17,2.00,1.53,0,288,88,288,0,80.00,74.00,0,308,0,78.00,69.25,0,288,84,288,0,80.00,71.50
10/6/2017,23:15:00,149.27,50.39,8278.57,1.50,1.51,35.00,59.73,ON,32.00,70.86,55.00,55.13,54.0,70.71,70.10,55.29,2200,220,74.00,73.25,516,75.50,268,79.50,74.50,52.89,16305.80,1.50,1.51,55.00,56.60,58.75,56.33,56.89,32.00,69.99,55.00,55.13,42.8,1.19,1601.999878,1727.646973,596.823486,1727.646973,1.20,1.20,58.51,59.16,57.67,32.00,70.75,55.00,54.91,51.6,1.20,1.20,33.5,1.20,1.18,40.5,1.25,1.25,33.0,1.20,1.19,1.20,1.16,2.00,1.53,0,288,88,288,0,80.00,74.00,0,308,0,78.00,69.25,0,288,84,288,0,80.00,71.50
10/6/2017,23:30:00,150.30,50.30,8294.12,1.50,1.49,35.00,59.70,ON,32.00,71.07,55.00,55.05,54.2,70.79,70.17,55.29,2200,220,74.00,73.75,508,75.50,264,79.50,74.25,53.00,16288.26,1.50,1.49,55.00,56.60,58.46,56.47,57.11,32.00,70.10,55.00,55.02,42.8,1.18,1586.294067,1727.646973,596.823486,1727.646973,1.20,1.22,58.55,59.16,57.67,32.00,70.93,55.00,55.09,51.6,1.20,1.20,33.7,1.20,1.20,40.5,1.25,1.25,33.0,1.20,1.20,1.20,1.21,2.00,1.55,0,288,88,288,0,80.00,74.00,0,308,0,78.00,69.25,0,288,84,288,0,80.00,71.50
10/6/2017,23:45:00,150.58,50.03,8447.19,1.50,1.50,35.00,59.52,ON,32.00,71.29,55.00,54.84,54.2,70.82,70.32,55.20,2200,220,74.00,73.00,516,75.50,268,79.50,74.25,53.00,16288.26,1.50,1.49,55.00,56.60,58.46,56.47,57.11,32.00,70.10,55.00,55.02,42.8,1.18,1617.705811,1727.646973,596.823486,1727.646973,1.20,1.19,58.47,59.16,57.63,32.00,71.07,55.00,54.87,51.6,1.20,1.20,33.6,1.20,1.21,40.7,1.25,1.24,33.0,1.20,1.21,1.20,1.21,2.00,1.54,0,288,88,288,0,80.00,74.00,0,308,0,78.00,69.25,0,288,84,288,0,80.00,71.50
10/7/2017,00:00:00,149.48,50.13,8498.19,1.50,1.51,35.00,59.45,ON,32.00,71.51,55.00,54.91,54.2,70.89,70.39,55.17,2200,220,74.00,72.75,512,75.50,268,79.50,74.00,52.64,16404.86,1.50,1.50,55.00,56.67,58.46,56.54,56.89,32.00,70.46,55.00,55.05,42.8,1.24,1570.588135,1727.646973,596.823486,1727.646973,1.20,1.21,58.51,59.16,57.67,32.00,71.22,55.00,54.91,51.6,1.20,1.19,33.6,1.20,1.20,40.7,1.25,1.25,33.0,1.20,1.18,1.20,1.19,2.00,1.55,0,288,88,288,0,80.00,74.00,0,308,0,78.00,69.25,0,288,84,288,0,80.00,71.50
10/7/2017,00:15:00,149.56,50.34,8260.23,1.50,1.50,35.00,59.48,ON,32.00,71.69,55.00,55.09,54.2,70.93,70.53,55.24,2200,220,74.00,73.25,512,75.50,264,79.50,74.00,52.64,16404.86,1.50,1.50,55.00,56.67,58.46,56.54,56.89,32.00,70.46,55.00,55.05,42.8,1.24,1601.999878,1727.646973,596.823486,1727.646973,1.20,1.21,58.51,59.16,57.67,32.00,71.43,55.00,55.13,51.6,1.20,1.21,33.6,1.20,1.20,40.5,1.25,1.26,33.0,1.20,1.19,1.20,1.14,2.00,1.49,0,288,88,288,0,80.00,74.00,0,308,0,78.00,69.00,0,288,84,288,0,80.00,71.50
10/7/2017,00:30:00,151.47,50.27,8228.05,1.50,1.49,35.00,59.27,ON,32.00,71.94,55.00,55.02,54.2,71.00,70.50,55.22,2200,220,74.00,73.25,516,75.50,264,79.50,74.00,52.61,16410.66,1.50,1.49,55.00,56.53,58.39,56.47,57.07,32.00,70.68,55.00,54.84,42.8,1.18,1586.294067,1727.646973,596.823486,1727.646973,1.20,1.22,58.51,59.20,57.70,32.00,71.58,55.00,54.91,51.7,1.20,1.19,33.8,1.20,1.20,40.5,1.25,1.23,33.0,1.20,1.23,1.20,1.27,2.00,1.54,0,288,88,288,0,80.00,74.00,0,308,0,78.00,69.00,0,288,84,288,0,80.00,71.50
10/7/2017,00:45:00,149.70,50.07,8293.21,1.50,1.48,35.00,59.05,ON,32.00,72.12,55.00,54.84,54.2,71.07,70.68,55.25,2200,220,74.00,73.25,508,75.50,264,79.50,74.00,52.79,16052.52,1.50,1.49,55.00,56.60,58.36,56.58,57.00,32.00,70.93,55.00,54.98,42.8,1.20,1633.411621,1727.646973,596.823486,1727.646973,1.20,1.21,58.51,59.16,57.63,32.00,71.72,55.00,55.02,51.7,1.20,1.22,33.7,1.20,1.19,40.5,1.25,1.25,33.0,1.20,1.19,1.20,1.22,2.00,1.53,0,288,88,288,0,80.00,74.00,0,308,0,78.00,69.00,0,288,84,288,0,80.00,71.50
10/7/2017,01:00:00,149.10,50.23,8347.88,1.50,1.50,35.00,58.76,ON,32.00,72.33,55.00,54.95,54.2,71.07,70.75,55.39,2200,220,74.00,73.00,512,75.50,268,79.50,74.00,52.82,16439.68,1.50,1.49,55.00,56.60,58.61,56.40,56.78,32.00,71.07,55.00,55.05,42.8,1.20,1617.705811,1727.646973,596.823486,1727.646973,1.20,1.19,58.51,59.16,57.63,32.00,71.87,55.00,55.05,51.7,1.20,1.19,33.7,1.20,1.21,40.4,1.25,1.25,33.1,1.20,1.18,1.20,1.19,2.00,1.52,0,288,88,288,0,80.00,74.00,0,308,0,78.00,69.00,0,288,84,288,0,80.00,71.50
10/7/2017,01:15:00,151.06,50.46,8255.64,1.50,1.50,35.00,58.69,ON,32.00,72.51,55.00,55.20,54.2,71.18,70.79,55.39,2200,220,74.00,72.75,512,75.50,268,79.50,74.00,52.82,16439.68,1.50,1.49,55.00,56.60,58.61,56.40,56.78,32.00,71.07,55.00,55.05,42.8,1.20,1601.999878,1727.646973,596.823486,1727.646973,1.20,1.19,58.51,59.16,57.67,32.00,72.01,55.00,55.31,51.7,1.20,1.20,33.6,1.20,1.21,40.1,1.25,1.24,33.0,1.20,1.19,1.20,1.17,2.00,1.49,0,288,88,288,0,80.00,74.00,0,308,0,78.00,69.00,0,288,84,288,0,80.00,71.50
10/7/2017,01:30:00,149.85,50.28,8309.65,1.50,1.50,35.00,58.87,ON,32.00,72.69,55.00,55.05,54.2,71.22,70.86,55.55,2200,220,74.00,73.25,512,75.50,268,79.50,74.00,52.86,16264.84,1.50,1.48,55.00,56.67,58.82,56.72,57.03,32.00,71.33,55.00,55.16,42.8,1.19,1633.411621,1727.646973,596.823486,1727.646973,1.20,1.19,58.51,59.16,57.67,32.00,72.12,55.00,54.77,51.7,1.20,1.21,33.6,1.20,1.19,40.1,1.25,1.25,33.0,1.20,1.19,1.20,1.27,2.00,1.51,0,288,88,288,0,80.00,74.00,0,308,0,78.00,69.00,0,288,84,288,0,80.00,71.50
10/7/2017,01:45:00,149.09,50.28,8388.65,1.50,1.48,35.00,58.87,ON,32.00,72.87,55.00,55.02,54.2,71.29,71.00,55.61,2200,220,74.00,72.75,512,75.50,264,79.50,74.00,52.86,16264.84,1.50,1.48,55.00,56.67,58.82,56.72,57.03,32.00,71.33,55.00,55.16,42.8,1.19,1617.705811,1727.646973,596.823486,1727.646973,1.20,1.20,58.62,59.27,57.74,32.00,72.23,55.00,55.20,51.7,1.20,1.21,33.8,1.20,1.21,40.2,1.25,1.24,33.0,1.20,1.22,1.20,1.19,2.00,1.54,0,288,88,288,0,80.00,74.00,0,308,0,78.00,69.00,0,288,84,288,0,80.00,71.50
