Timestamp,Gould Library - Gould Library - Electricity (kWh),Gould Library - Gould Library - Steam (kBTU),Gould Library - Gould Library - Water (gal),Hulings Hall - Hulings Hall - Electricity (kWh),Hulings Hall - Hulings Hall - Steam (kBTU),Hulings Hall - Hulings Hall - Steam Condensate (kBTU),Hulings Hall - Hulings Hall - Water (gal),Language & Dining Center - LDC - Electricity (kWh),Language & Dining Center - LDC - Steam Condensate (kBTU),Olin Hall - Olin Hall  - Steam Condensate (kBTU),Olin Hall - Olin Hall - Electricity (kWh),Olin Hall - Olin Hall - Steam (kBTU),Olin Hall - Olin Hall - Water (gal),Recreation Center - Recreation Center - Electricity (kWh),Recreation Center - Recreation Center - Steam (new) (kBTU),Recreation Center - Recreation Center - Steam (Old Meter) (kBTU),Recreation Center - Recreation Center - Water (gal),Sayles-Hill Campus Center - Sayles-Hill Campus Center - Electricity (kWh),Sayles-Hill Campus Center - Sayles-Hill Campus Center - Steam (kBTU),Sayles-Hill Campus Center - Sayles-Hill Campus Center - Water (gal)
10/17/16 18:30,25,0.15019,20,1.375,331.61731,0,20,10.69,0,81.08578,16.5,0.18023,13,24.75,729.77203,,183,15,0.31039,20
10/17/16 18:45,23,0.15019,30,1.375,331.40705,324.34312,30,9.75,81.08578,0,16.5,0.19024,13,23.25,243.25734,,77,16,0.02003,10
10/17/16 19:00,23,2.44307,20,2.25,331.39704,0,30,10.5,405.4289,162.17156,16.5,3.04383,12,24,810.85781,,31,14,0.02003,40
10/17/16 19:15,24,0.18023,50,1.375,6753.8992,324.34312,30,9.18,486.51469,81.08578,16.5,0.22028,12,24,324.34312,,24,15,0.03004,30
10/17/16 19:30,24,0.18023,50,1.375,414.18121,0,30,9,324.34312,0,16.5,0.23029,13,24.75,810.85781,,151,15,0.47059,20
10/17/16 19:45,24,0.18023,30,1.5,414.34141,243.25734,30,8.63,405.4289,162.17156,16.5,0.22028,13,24,729.77203,,22,15,0.02003,20
10/17/16 20:00,24,3.80479,40,1.375,414.43153,0,20,7.69,0,0,16.5,4.73596,16,24,324.34312,,6,15,0.03004,40
10/17/16 20:15,24,0.23029,60,1.375,11669.85551,324.34312,30,6.56,81.08578,81.08578,16.5,0.28035,43,24.75,891.94359,,8,15,0.02003,40
10/17/16 20:30,24,0.22028,30,1.375,552.95585,0,30,6.37,0,162.17156,18,0.28035,3,25.5,729.77203,,0,14,0.791,30
10/17/16 20:45,25,0.23029,60,2.25,552.76561,324.34312,20,6.19,0,0,16.5,0.28035,22,24.75,324.34312,,2,15,0.04005,40
10/17/16 21:00,24,6.55825,30,1.375,552.285,0,30,6.38,0,81.08578,18,8.16027,2,25.5,729.77203,,3,15,4.90618,40
10/17/16 21:15,24,0.31039,80,1.375,24170.54657,243.25734,30,6.37,0,0,16.5,0.38048,11,25.5,729.77203,,7,15,,20
10/17/16 21:30,25,0.30038,30,1.5,828.44253,0,30,6.19,0,162.17156,16.5,0.38048,12,24.75,973.02937,,8,15,38.0579,20
10/17/16 21:45,25,0.30038,50,1.375,829.36368,324.34312,20,6.37,0,0,16.5,0.38048,1,25.5,243.25734,,5,15,0.04005,30
10/17/16 22:00,24,13.57709,40,1.375,830.81551,0,30,6,0,162.17156,16.5,16.90127,0,25.5,729.77203,,2,15,0.05006,20
10/17/16 22:15,24,0.45057,20,0.625,,243.25734,30,5.44,0,0,16.5,0.56071,11,24.75,324.34312,,4,15,0.05006,20
10/17/16 22:30,25,0.45057,50,2.25,1662.65231,0,20,5.81,0,81.08578,16.5,0.59074,2,25.5,810.85781,,9,14,,40
10/17/16 22:45,24,0.46058,30,1.375,1658.80747,324.34312,20,5.63,0,162.17156,16.5,0.56071,12,24.75,729.77203,,1,15,0.0801,20
10/17/16 23:00,23,,40,1.375,1657.0853,0,30,5.44,0,0,15,,1,21.75,324.34312,,2,15,0.0801,30
10/17/16 23:15,24,0.91114,20,0.625,1662.43203,324.34312,30,5.25,0,81.08578,16.5,1.15145,0,8.25,729.77203,,0,15,0.11014,20
10/17/16 23:30,24,0.90114,30,1.5,1656.91509,0,20,5.25,0,0,15,1.14144,1,7.5,243.25734,,0,14,0.12015,10
10/17/16 23:45,23,0.90114,10,0.625,1657.13536,243.25734,20,5.25,0,162.17156,15,1.16146,23,8.25,973.02937,,1,15,0.11014,30
10/18/16 00:00,23,,30,1.375,,0,30,4.87,0,0,15,,12,7.5,810.85781,,1,14,,10
10/18/16 00:15,23,0.04005,0,1.375,72.04066,324.34312,20,4.88,0,81.08578,13.5,0.05006,13,7.5,243.25734,,0,13,0.01001,20
10/18/16 00:30,22,0.04005,10,2.25,72.05067,0,30,5.06,0,0,13.5,0.05006,2,8.25,810.85781,,0,13,0,20
10/18/16 00:45,23,0.03004,10,0.625,72.04066,324.34312,20,4.69,0,162.17156,15,0.05006,11,7.5,243.25734,,1,12,0.01001,0
10/18/16 01:00,21,0.05006,0,2.25,72.04066,243.25734,30,4.87,0,0,13.5,0.06008,0,7.5,810.85781,,0,13,0,30
10/18/16 01:15,18,0.04005,0,1.375,88.41126,0,20,4.5,0,81.08578,12,0.05006,1,7.5,891.94359,,0,12,0.01001,10
10/18/16 01:30,16,0.04005,0,1.375,75.32479,324.34312,30,4.5,0,162.17156,12,0.05006,0,7.5,324.34312,,0,13,0,20
10/18/16 01:45,15,0.04005,0,1.5,75.35483,0,20,4.88,0,0,10.5,0.06008,2,7.5,729.77203,,0,11,0.01001,10
10/18/16 02:00,15,0.05006,0,2.125,75.31478,243.25734,20,4.5,0,162.17156,9,0.07009,0,6.75,243.25734,,0,11,0,0
10/18/16 02:15,14,0.04005,0,0.75,107.5954,0,30,4.87,81.08578,0,10.5,0.05006,0,7.5,810.85781,,0,10,0.65082,10
10/18/16 02:30,12,0.04005,0,2.125,78.94935,324.34312,20,4.5,0,81.08578,9,0.06008,0,8.25,810.85781,,0,9,0.04005,20
10/18/16 02:45,9,0.04005,0,1.5,78.89929,324.34312,30,4.88,81.08578,0,9,0.05006,0,6.75,324.34312,,0,10,0.01001,10
10/18/16 03:00,7,0.07009,0,2.125,78.89929,0,60,4.68,0,162.17156,9,0.09011,11,7.5,891.94359,,0,9,0,0
10/18/16 03:15,8,0.04005,0,1.5,130.21386,243.25734,50,5.07,0,0,9,0.06008,0,8.25,324.34312,,1,10,0.01001,10
10/18/16 03:30,8,0.04005,0,0.625,82.84425,0,50,5.06,0,81.08578,9,0.05006,1,7.5,729.77203,,0,9,0.04005,10
10/18/16 03:45,7,0.05006,0,2.125,82.82423,324.34312,40,5.25,0,0,9,0.06008,1,7.5,243.25734,,1,9,0,0
10/18/16 04:00,8,0.07009,0,1.5,82.84425,0,50,5.06,0,162.17156,10.5,0.10013,0,12,729.77203,,0,10,0,10
10/18/16 04:15,8,0.05006,0,1.375,156.96753,324.34312,40,4.88,0,81.08578,7.5,0.06008,11,15.75,810.85781,,0,9,0.01001,0
10/18/16 04:30,7,0.04005,0,1.5,87.22977,0,40,5.06,0,0,9,0.05006,0,15.75,243.25734,,0,9,0.04005,10
10/18/16 04:45,8,0.05006,0,2.125,87.20974,243.25734,20,4.87,0,162.17156,9,0.06008,0,15.75,891.94359,,1,9,0,0
10/18/16 05:00,9,0.09011,0,1.5,87.21976,324.34312,20,5.25,81.08578,0,9,0.12015,1,15.75,324.34312,,0,10,0.01001,0
10/18/16 05:15,10,0.05006,0,2.125,188.97781,0,30,5.25,0,81.08578,9,0.06008,11,15.75,810.85781,,2,11,0,10
10/18/16 05:30,8,0.05006,0,,92.08588,324.34312,20,5.44,0,0,10.5,0.06008,6,15.75,648.68625,,9,12,0.05006,0
10/18/16 05:45,10,0.04005,10,1.375,92.04583,0,30,6.19,0,162.17156,12,0.06008,11,20.25,810.85781,,0,12,0,10
10/18/16 06:00,10,0.12015,0,,92.13595,243.25734,20,7.69,0,81.08578,15,0.15019,25,20.25,243.25734,,0,14,0.01001,40
10/18/16 06:15,13,0.05006,30,1.5,227.43621,0,20,8.43,0,0,13.5,0.06008,12,21,1459.54406,,0,15,0,20
10/18/16 06:30,16,0.05006,0,1.375,97.46265,324.34312,30,9.19,0,162.17156,13.5,0.06008,6,21.75,324.34312,,31,17,0.06008,10
10/18/16 06:45,16,0.05006,0,,97.47266,0,20,9.56,0,0,12,0.07009,103,21.75,1135.20094,,63,15,0,0
10/18/16 07:00,16,0.13017,0,2.125,97.48267,243.25734,20,10.13,0,162.17156,10.5,0.17022,58,21.75,729.77203,,146,15,0.01001,20
10/18/16 07:15,21,0.05006,0,1.5,277.18882,324.34312,30,10.5,243.25734,81.08578,12,0.06008,12,21.75,729.77203,,1,16,0,10
10/18/16 07:30,20,0.06008,0,2.125,108.04597,0,20,10.5,243.25734,0,12,0.07009,5,21.75,1054.11515,,3,15,0.07009,0
10/18/16 07:45,22,0.05006,10,2.25,103.55031,324.34312,30,9.75,162.17156,162.17156,12,0.09011,7,20.25,162.17156,,1,14,0,10
10/18/16 08:00,21,0.1602,0,2.125,103.7806,243.25734,140,9.94,0,0,12,0.23029,4,18.75,1135.20094,,2,16,0.01001,20
10/18/16 08:15,23,0.05006,0,2.125,331.89767,324.34312,30,11.06,162.17156,81.08578,12,0.10013,25,18,891.94359,,10,19,0.01001,20
10/18/16 08:30,23,0.06008,10,2.25,115.39521,0,30,11.06,162.17156,162.17156,13.5,0.11014,12,19.5,810.85781,,8,20,0.07009,20
10/18/16 08:45,23,0.06008,10,2.875,112.13111,324.34312,70,11.81,162.17156,0,12,0.10013,2,19.5,810.85781,,39,20,0.01001,20
10/18/16 09:00,24,0.19024,10,1.375,112.08105,324.34312,330,11.63,324.34312,81.08578,13.5,0.29036,37,19.5,324.34312,,63,21,0,20
10/18/16 09:15,23,0.06008,30,2.25,412.66931,243.25734,440,12.19,324.34312,162.17156,16.5,0.10013,24,19.5,810.85781,,38,21,0.01001,50
10/18/16 09:30,24,0.06008,10,2.125,121.86335,324.34312,270,12.75,162.17156,0,19.5,0.11014,55,19.5,729.77203,,4,21,0.09011,40
10/18/16 09:45,23,0.06008,30,2.125,118.44906,0,330,13.12,243.25734,81.08578,18,0.09011,43,20.25,486.51469,,16,21,0,40
10/18/16 10:00,24,0.23029,20,2.125,120.66184,243.25734,340,14.06,405.4289,162.17156,18,0.35044,13,19.5,729.77203,,17,20,0,40
10/18/16 10:15,24,0.07009,40,1.375,494.14184,324.34312,160,13.69,324.34312,0,18,0.11014,80,19.5,243.25734,,5,22,0.01001,30
10/18/16 10:30,24,0.06008,10,1.5,127.47041,0,30,12.94,243.25734,162.17156,19.5,0.12015,57,20.25,729.77203,,7,20,0.10013,80
10/18/16 10:45,25,0.07009,50,1.375,127.45038,324.34312,30,13.69,0,81.08578,18,0.12015,48,21,729.77203,,144,20,0,40
10/18/16 11:00,25,0.28035,60,2.125,127.4604,243.25734,30,12.56,405.4289,0,19.5,0.43054,26,20.25,324.34312,,44,21,0.01001,20
10/18/16 11:15,25,0.07009,20,1.375,608.3856,0,40,12.94,162.17156,162.17156,19.5,0.13017,129,20.25,891.94359,,51,20,0.01001,40
10/18/16 11:30,26,0.07009,20,1.375,138.07376,324.34312,30,12.56,0,0,19.5,0.13017,23,21,891.94359,,144,20,0.11014,40
10/18/16 11:45,25,0.07009,60,2.125,138.06374,0,40,13.69,81.08578,81.08578,18,0.12015,13,20.25,810.85781,,57,19,0,40
10/18/16 12:00,25,0.35044,40,0.625,138.07376,324.34312,130,13.12,0,162.17156,19.5,0.53067,60,20.25,243.25734,,15,20,0,70
10/18/16 12:15,25,0.07009,50,2.25,756.66219,243.25734,40,13.5,0,0,19.5,0.12015,58,20.25,1054.11515,,74,20,0,70
10/18/16 12:30,24,0.0801,40,1.375,150.61954,324.34312,30,13.31,0,81.08578,19.5,0.10013,3,20.25,891.94359,,61,21,0.14018,50
10/18/16 12:45,24,0.07009,40,0.625,150.62956,0,40,12.75,243.25734,0,18,0.09011,24,20.25,243.25734,,15,20,0.01001,50
10/18/16 13:00,25,0.43054,30,1.375,150.62956,243.25734,30,14.07,81.08578,162.17156,21,0.62078,79,20.25,891.94359,,43,21,0,70
10/18/16 13:15,26,0.09011,90,0.5,953.17949,324.34312,30,14.06,162.17156,0,19.5,0.10013,23,19.5,243.25734,,27,21,0,70
10/18/16 13:30,25,0.0801,30,1.375,165.72856,0,30,13.5,162.17156,81.08578,19.5,0.11014,14,20.25,648.68625,,140,20,0.17022,50
10/18/16 13:45,25,0.0801,10,0.625,165.70853,324.34312,30,13.69,324.34312,162.17156,21,0.10013,59,19.5,810.85781,,51,20,0,60
10/18/16 14:00,25,0.54068,50,1.375,165.72856,324.34312,30,13.12,0,0,19.5,0.77097,13,21,243.25734,,24,20,0,70
10/18/16 14:15,25,0.09011,40,0.625,1220.24557,0,50,11.81,0,162.17156,21,0.11014,56,20.25,973.02937,,15,20,0,60
10/18/16 14:30,24,0.09011,60,1.375,184.11169,243.25734,160,11.44,0,0,19.5,0.12015,34,21,891.94359,,23,20,0.20025,40
10/18/16 14:45,26,0.09011,40,1.375,184.15174,324.34312,50,10.5,162.17156,81.08578,21,0.11014,58,20.25,324.34312,,107,20,0.01001,40
10/18/16 15:00,24,0.70088,60,1.375,184.10168,0,50,10.88,0,162.17156,19.5,0.98123,25,21,891.94359,,6,20,0,50
10/18/16 15:15,25,0.10013,90,0.625,1594.33633,243.25734,40,11.81,81.08578,0,21,0.12015,47,21,891.94359,,18,20,0,30
10/18/16 15:30,25,0.10013,90,1.375,207.17071,324.34312,50,10.5,0,81.08578,19.5,0.13017,34,21.75,324.34312,,45,20,0.25032,40
10/18/16 15:45,24,0.10013,40,1.375,207.11063,0,50,10.12,162.17156,0,21,0.12015,35,22.5,810.85781,,33,20,0,40
10/18/16 16:00,25,0.90114,50,1.375,207.10062,324.34312,50,10.69,0,162.17156,19.5,1.2716,46,22.5,243.25734,,22,19,0,30
10/18/16 16:15,24,0.12015,20,0.625,2138.65131,324.34312,50,10.5,0,0,22.5,0.14018,47,22.5,891.94359,,141,18,0,30
10/18/16 16:30,25,0.11014,70,1.375,236.67784,0,50,11.25,0,81.08578,21,0.14018,35,23.25,810.85781,,27,19,0.33042,40
10/18/16 16:45,24,0.11014,20,2.125,236.70788,243.25734,50,11.44,0,0,19.5,0.15019,35,23.25,243.25734,,62,19,0,30
10/18/16 17:00,24,1.21152,30,1.375,236.73791,324.34312,50,11.62,81.08578,162.17156,21,1.69213,34,23.25,810.85781,,119,18,0,30
10/18/16 17:15,24,0.13017,50,1.375,2969.89736,0,50,10.69,243.25734,162.17156,18,0.1602,30,22.5,324.34312,,34,18,0,40
10/18/16 17:30,24,0.13017,40,2.25,276.20758,324.34312,30,10.88,81.08578,0,18,0.1602,1,23.25,810.85781,,233,17,0.43054,60
10/18/16 17:45,23,0.13017,10,1.375,276.19757,0,30,11.43,81.08578,81.08578,18,0.17022,0,22.5,810.85781,,87,17,0,20
10/18/16 18:00,23,1.68212,80,1.375,276.18756,243.25734,30,11.82,0,0,18,2.34295,13,21.75,567.60047,,52,17,0.01001,30
10/18/16 18:15,23,0.15019,30,1.5,4323.5408,0,30,11.43,648.68625,162.17156,15,0.18023,13,21.75,486.51469,,74,15,0,30
10/18/16 18:30,23,0.15019,10,1.375,331.42707,324.34312,20,11.63,324.34312,81.08578,16.5,0.19024,1,21.75,810.85781,,190,15,0.61077,10
10/18/16 18:45,23,0.15019,20,0.625,331.38702,0,30,11.62,162.17156,0,15,0.19024,12,23.25,324.34312,,90,15,0,10
10/18/16 19:00,22,2.44307,60,2.25,331.39704,324.34312,30,12,0,162.17156,16.5,3.39427,12,24.75,891.94359,,67,16,0,30
10/18/16 19:15,24,0.18023,40,1.375,6733.874,0,30,10.69,0,81.08578,16.5,0.22028,24,24.75,648.68625,,92,15,0,20
10/18/16 19:30,23,0.18023,20,1.375,414.45155,243.25734,20,9.19,81.08578,0,15,0.23029,1,24.75,324.34312,,182,16,0.91115,20
10/18/16 19:45,23,0.18023,70,2.25,414.27132,0,30,9.56,162.17156,162.17156,18,0.22028,1,24.75,810.85781,,61,16,0,20
10/18/16 20:00,24,3.80479,50,0.625,414.26131,324.34312,20,8.44,162.17156,0,15,5.25662,11,24.75,243.25734,,41,16,0,30
10/18/16 20:15,24,0.23029,60,1.375,11637.51482,0,30,6.94,567.60047,162.17156,18,0.28035,1,24.75,891.94359,,6,16,0.01001,20
10/18/16 20:30,24,0.22028,60,1.375,552.3651,243.25734,20,6.93,81.08578,81.08578,16.5,0.28035,14,24,891.94359,,2,16,1.52191,20
10/18/16 20:45,24,0.23029,40,2.25,552.58538,0,30,6.57,0,0,18,0.29036,35,23.25,810.85781,,3,16,0.01001,30
10/18/16 21:00,23,6.56827,40,1.375,552.3651,324.34312,120,6.56,0,162.17156,16.5,9.08143,53,24,891.94359,,7,16,0.02003,30
10/18/16 21:15,24,0.30038,90,0.625,24103.68242,0,30,7.12,162.17156,0,18,0.45057,48,23.25,891.94359,,6,16,0.01001,30
10/18/16 21:30,24,0.30038,30,1.5,828.47256,324.34312,20,6.75,0,81.08578,18,0.38048,19,24,324.34312,,6,15,3.09389,20
10/18/16 21:45,24,0.30038,50,2.125,828.9832,0,30,6.57,0,162.17156,16.5,0.52065,2,23.25,810.85781,,13,15,0.03004,20
10/18/16 22:00,24,13.57709,40,1.375,828.54265,324.34312,20,6.56,0,0,18,18.89378,11,23.25,810.85781,,6,15,0.03004,40
10/18/16 22:15,24,0.45057,40,0.75,,0,30,6.19,0,81.08578,16.5,0.81102,1,23.25,891.94359,,1,15,0.03004,30
10/18/16 22:30,24,0.46058,60,1.375,1656.96515,243.25734,20,6,0,162.17156,16.5,0.83105,0,23.25,243.25734,,4,15,9.35177,30
10/18/16 22:45,25,0.45057,20,2.125,1656.98518,0,30,5.81,0,0,16.5,0.78098,12,22.5,891.94359,,0,14,,10
10/18/16 23:00,23,,40,0.75,1657.66603,324.34312,20,5.62,81.08578,162.17156,16.5,,1,18,891.94359,,4,15,,10
10/18/16 23:15,23,0.90114,40,2.125,1662.47208,0,30,5.82,162.17156,81.08578,16.5,1.68212,12,9.75,243.25734,,0,14,0.07009,20
10/18/16 23:30,24,0.91115,20,1.375,1657.09531,243.25734,20,5.81,162.17156,0,16.5,1.65208,13,9,810.85781,,7,14,0.06008,30
10/18/16 23:45,23,0.90114,20,1.5,1656.85501,0,30,5.44,0,162.17156,16.5,1.66209,0,9,324.34312,,1,14,0.06008,20
10/19/16 00:00,23,,10,0.625,,324.34312,50,5.62,243.25734,0,16.5,,0,9,891.94359,,1,14,,30
10/19/16 00:15,22,0.04005,10,2.125,72.05067,0,120,5.25,405.4289,81.08578,15,0.07009,1,9,243.25734,,0,13,0,20
10/19/16 00:30,22,0.03004,10,1.5,72.03065,324.34312,60,5.25,0,162.17156,16.5,0.07009,0,8.25,891.94359,,1,12,0.01001,10
10/19/16 00:45,22,0.04005,10,1.375,72.05067,0,20,4.88,0,0,15,0.07009,1,7.5,891.94359,,0,12,0,20
10/19/16 01:00,21,0.05006,10,2.25,72.04066,243.25734,30,4.87,243.25734,81.08578,13.5,0.0801,0,7.5,243.25734,,0,12,0,20
10/19/16 01:15,16,0.04005,0,0.625,88.42127,0,20,4.69,162.17156,0,15,0.07009,28,7.5,729.77203,,0,10,0,10
10/19/16 01:30,15,0.03004,0,2.125,75.32479,324.34312,30,4.87,0,162.17156,13.5,0.07009,44,7.5,324.34312,,1,11,0.01001,10
10/19/16 01:45,14,0.04005,0,1.5,75.30477,0,20,5.07,0,81.08578,10.5,0.07009,20,7.5,810.85781,,0,11,0,0
10/19/16 02:00,14,0.06008,0,1.375,75.30477,324.34312,20,4.68,0,0,9,0.10013,19,6.75,810.85781,,0,10,0,20
10/19/16 02:15,13,0.04005,0,2.25,107.60541,0,30,5.07,0,162.17156,9,0.07009,20,7.5,243.25734,,0,9,0.63079,10
10/19/16 02:30,10,0.04005,0,1.375,78.91931,243.25734,20,4.87,162.17156,0,9,0.07009,30,7.5,891.94359,,0,10,0.04005,10
10/19/16 02:45,8,0.04005,0,1.5,78.94935,162.17156,20,5.06,81.08578,81.08578,9,0.07009,1,7.5,324.34312,,0,9,0,0
10/19/16 03:00,7,0.07009,0,1.375,78.93934,162.17156,30,4.88,0,0,9,0.11014,0,6.75,648.68625,,0,9,0,0
10/19/16 03:15,7,0.04005,0,2.25,130.19384,243.25734,20,4.69,0,162.17156,9,0.07009,0,7.5,324.34312,,0,9,0,0
10/19/16 03:30,8,0.04005,0,1.375,82.86428,0,20,5.62,0,162.17156,9,0.07009,0,7.5,729.77203,,0,9,0.03004,0
10/19/16 03:45,7,0.04005,0,1.5,82.85426,324.34312,30,5.25,0,0,9,0.07009,11,6.75,891.94359,,0,10,0,0
10/19/16 04:00,7,0.0801,0,2.25,82.86428,0,20,5.44,81.08578,81.08578,7.5,0.13017,12,9,324.34312,,0,9,0,10
10/19/16 04:15,7,0.05006,0,1.375,157.06766,324.34312,20,5.25,243.25734,162.17156,9,0.0801,11,15.75,1054.11515,,7,9,,0
10/19/16 04:30,7,0.04005,0,2.25,87.22977,0,20,5.25,81.08578,0,9,0.07009,7,15.75,243.25734,,0,9,0.04005,10
10/19/16 04:45,8,0.05006,0,1.375,87.23978,324.34312,20,5.25,0,81.08578,9,0.0801,0,15,810.85781,,0,9,,10
10/19/16 05:00,8,0.09011,0,1.5,87.22977,0,30,5.25,243.25734,0,9,0.15019,1,15.75,891.94359,,6,9,0,0
10/19/16 05:15,9,0.05006,0,1.375,188.95779,243.25734,20,5.44,486.51469,162.17156,9,0.0801,0,15,324.34312,,0,10,0,10
10/19/16 05:30,8,0.05006,0,0.625,92.06586,243.25734,20,5.62,81.08578,81.08578,9,0.0801,14,15.75,729.77203,,1,10,0.04005,10
10/19/16 05:45,9,0.04005,10,2.25,92.05585,81.08578,20,6.19,324.34312,0,10.5,0.0801,0,20.25,1054.11515,,0,10,,40
10/19/16 06:00,9,0.11014,0,0.625,92.06586,243.25734,20,8.44,243.25734,162.17156,10.5,0.19024,23,19.5,243.25734,,5,13,0,10
10/19/16 06:15,10,0.05006,30,0.625,227.44622,0,30,8.43,0,0,12,0.09011,11,20.25,973.02937,,0,12,0,0
10/19/16 06:30,15,0.05006,0,1.375,97.53274,324.34312,20,9.94,0,81.08578,12,0.09011,11,21,1054.11515,,35,14,0.04005,10
10/19/16 06:45,15,0.05006,0,0.75,97.47266,0,20,9.38,0,162.17156,12,0.0801,12,22.5,324.34312,,173,14,0,10
10/19/16 07:00,16,0.14018,0,1.375,97.47266,324.34312,20,9.75,0,162.17156,12,0.23029,12,23.25,1378.45828,,50,15,0.01001,10
10/19/16 07:15,20,0.05006,0,1.375,274.16501,243.25734,30,10.5,162.17156,0,12,0.0801,0,24,243.25734,,113,14,0.7109,10
10/19/16 07:30,19,0.05006,0,2.25,116.30636,324.34312,30,9.75,405.4289,81.08578,12,0.09011,2,24.75,810.85781,,9,13,0.26033,20
10/19/16 07:45,20,0.06008,10,2.125,107.32506,0,20,10.31,162.17156,162.17156,13.5,0.0801,12,22.5,810.85781,,28,15,0,10
10/19/16 08:00,21,0.1602,0,2.25,103.57034,324.34312,20,11.44,243.25734,81.08578,12,0.28035,1,20.25,243.25734,,70,15,0,20
10/19/16 08:15,22,0.05006,0,2.125,342.43092,243.25734,30,11.81,0,0,13.5,0.0801,0,19.5,810.85781,,213,16,0.01001,10
10/19/16 08:30,22,0.06008,10,1.375,112.01095,324.34312,40,12,324.34312,162.17156,13.5,0.10013,23,20.25,729.77203,,193,18,0.12015,20
10/19/16 08:45,23,0.06008,20,2.25,115.83577,324.34312,30,11.62,81.08578,81.08578,15,0.09011,12,20.25,243.25734,,57,18,0.01001,20
10/19/16 09:00,23,0.19024,30,1.375,111.05976,0,30,11.44,162.17156,162.17156,15,0.3204,22,19.5,729.77203,,111,18,0,10
10/19/16 09:15,23,0.06008,10,2.125,404.96962,243.25734,30,12.19,0,162.17156,18,0.09011,24,19.5,891.94359,,12,19,0.01001,40
10/19/16 09:30,23,0.06008,10,2.125,118.54918,324.34312,50,12.19,162.17156,0,19.5,0.0801,12,20.25,891.94359,,107,19,0.14018,30
10/19/16 09:45,23,0.06008,30,1.5,122.1337,324.34312,280,13.5,324.34312,81.08578,19.5,0.09011,120,19.5,324.34312,,19,19,0,50
10/19/16 10:00,24,0.23029,10,2.125,131.08496,0,430,13.12,81.08578,162.17156,21,0.38048,91,20.25,891.94359,,24,19,0.01001,50
10/19/16 10:15,24,0.07009,50,2.125,500.56993,324.34312,250,14.06,243.25734,81.08578,21,0.10013,35,20.25,324.34312,,24,19,0,40
10/19/16 10:30,23,0.06008,40,0.625,127.53048,324.34312,20,12.94,324.34312,0,21,0.11014,19,20.25,891.94359,,2,17,0.17022,40
10/19/16 10:45,23,0.07009,20,2.125,127.49044,0,40,13.5,0,162.17156,21,0.12015,24,20.25,891.94359,,7,18,0,20
10/19/16 11:00,24,0.28035,20,1.5,127.45038,243.25734,30,13.5,162.17156,81.08578,21,0.47059,35,20.25,810.85781,,22,18,0.01001,20
10/19/16 11:15,23,0.07009,90,1.375,610.85871,0,40,13.69,81.08578,0,21,0.12015,159,19.5,729.77203,,37,18,0,50
10/19/16 11:30,24,0.07009,30,2.125,138.09378,324.34312,130,12.94,0,162.17156,21,0.12015,37,21,243.25734,,46,18,0.20025,80
10/19/16 11:45,24,0.07009,40,0.625,138.09378,0,30,13.31,0,81.08578,21,0.12015,2,21,1054.11515,,68,19,0,40
10/19/16 12:00,24,0.34043,30,1.375,138.17388,243.25734,30,13.69,243.25734,0,19.5,0.57072,24,21.75,891.94359,,152,19,0.01001,30
10/19/16 12:15,25,0.07009,20,2.125,759.5258,0,50,13.87,81.08578,162.17156,21,0.13017,13,21.75,1135.20094,,53,19,0.01001,50
10/19/16 12:30,23,0.07009,20,1.375,150.63957,324.34312,110,14.25,405.4289,81.08578,21,0.13017,136,21,324.34312,,56,19,0.23029,70
10/19/16 12:45,24,0.0801,10,1.375,150.72968,0,70,13.88,81.08578,0,19.5,0.12015,16,22.5,810.85781,,63,20,0.01001,60
10/19/16 13:00,23,0.43054,30,1.375,150.64958,324.34312,210,14.06,243.25734,162.17156,19.5,0.72091,2,21.75,729.77203,,35,20,0,70
10/19/16 13:15,24,0.0801,60,2.125,956.6038,0,210,13.69,0,162.17156,21,0.12015,38,22.5,891.94359,,27,20,0.01001,50
10/19/16 13:30,25,0.0801,40,1.375,165.69852,243.25734,60,13.12,324.34312,0,21,0.13017,24,22.5,243.25734,,14,21,0.29036,30
10/19/16 13:45,24,0.0801,40,0.625,165.67849,324.34312,70,14.06,162.17156,81.08578,19.5,0.14018,92,21.75,810.85781,,133,19,0,80
10/19/16 14:00,25,0.54068,30,1.375,165.71854,0,50,13.69,0,162.17156,22.5,0.90114,90,21.75,810.85781,,61,20,0.01001,80
10/19/16 14:15,25,0.09011,40,0.625,1224.4008,324.34312,50,12.75,324.34312,0,21,0.1602,37,21,243.25734,,169,19,0.01001,40
10/19/16 14:30,24,0.09011,10,1.375,184.10168,243.25734,60,12,324.34312,81.08578,21,0.1602,12,22.5,810.85781,,34,18,0.35044,60
10/19/16 14:45,25,0.09011,10,1.375,184.13172,0,150,11.44,243.25734,162.17156,22.5,0.1602,12,22.5,729.77203,,11,18,0,30
10/19/16 15:00,24,0.70088,40,1.375,184.13172,324.34312,70,11.06,81.08578,0,21,1.17148,13,22.5,324.34312,,14,18,0.01001,20
10/19/16 15:15,26,0.10013,50,1.375,1599.53288,0,60,11.63,243.25734,81.08578,21,0.17022,60,22.5,891.94359,,187,19,0.01001,60
10/19/16 15:30,25,0.10013,50,1.375,207.13065,324.34312,70,11.62,81.08578,0,19.5,0.17022,45,23.25,810.85781,,190,19,0.44055,70
